Temperature,Dissolved Oxygen,pH,Bio-Chemical Oxygen Demand (mg/L),Faecal Streptococci (MPN/ 100 mL),Nitrate (mg/ L),Faecal Coliform (MPN/ 100 mL),Total Coliform (MPN/ 100 mL),Conductivity (mho/ Cm),WQI,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,aluminium,arsenic,barium,cadmium,chloramine,chromium,copper,flouride,bacteria,viruses,lead,nitrates,nitrites,mercury,perchlorate,radium,selenium,silver,uranium,contamination_score,risk_label
22.0,2.3,6.7,2.3,1400.0,0.9162907318741551,6.594413459749778,7.937731775260109,4.890349128221754,26.75441475,6.755145901551625,231.26013129603172,18536.69864747702,8.757133178602194,342.5480142026662,385.1146477374596,13.88883432960506,79.3024357267662,5.162729749397485,0,4.36,0.02,1.53,0.008,6.81,0.87,0.6,0.03,0.1,0.001,0.137,13.43,1.64,0.001,26.88,0.99,0.0,0.07,0.05,0.4367390584668893,0
26.0,6.25,7.3,3.1,1150.0,1.33500106673234,6.836259277277067,7.741099090035366,4.848116364598481,25.98486231,9.445129837868656,145.80540244684383,13168.529155675998,9.44447108562294,310.583373858597,592.6590209759507,8.606396746986945,77.57745951035697,3.8751652466165463,1,2.83,0.04,1.33,0.004,4.06,0.42,0.38,1.11,0.93,0.93,0.097,9.22,1.93,0.002,52.16,4.4,0.02,0.45,0.05,0.4369342166033138,0
29.0,5.3,7.3,2.05,950.0,0.9360933591703349,6.803505257608338,7.550135342488429,4.757891273005756,23.62447691,9.024845037417505,128.0966912100072,19859.67647580388,8.016422649173737,300.15037702033186,451.1434810056514,14.770862942397969,73.77802564597586,3.985250505743576,1,2.58,0.04,1.37,0.001,5.42,0.73,1.76,0.63,0.91,0.91,0.139,6.11,1.84,0.007,31.02,5.87,0.05,0.01,0.06,0.42744156913962317,0
22.5,5.45,7.15,2.1,650.0,0.832909122935104,6.302618975744905,7.170888478512505,4.574710978503383,19.67666159,7.080794504276835,169.9748489570146,23403.63730437139,8.519729851090208,333.7757766108135,475.5735624274493,12.924106818027212,50.86191298403442,2.7473129992921272,1,0.57,0.04,1.81,0.001,7.02,0.63,0.29,1.43,0.75,0.75,0.166,13.05,1.66,0.006,16.39,6.81,0.08,0.49,0.07,0.4149423817033113,0
23.5,5.5,6.95,2.05,1225.0,0.7884573603642702,6.302618975744905,7.804251383528112,4.770684624465665,23.82123963,6.800119090315878,242.0080815075149,39143.40332881009,9.50169458771527,187.1707143624393,376.45659307467866,11.43246634722874,73.7772750262626,3.854939899721073,1,2.14,0.04,0.48,0.008,7.96,0.76,0.7,0.52,0.59,0.59,0.152,14.44,1.12,0.004,30.25,0.51,0.03,0.35,0.07,0.42714859997707877,0
26.0,6.45,7.4,2.0,350.0,0.9360933591703349,6.284134161070802,6.55250788703459,5.01396308418893,30.3180352,7.174135162807995,203.4089346206224,20401.1024614714,7.681806287243673,287.0856791225615,315.5499000194935,14.533510036354244,74.40561602695702,3.939895656598684,1,0.15,0.03,0.74,0.002,7.07,0.52,1.69,0.96,0.25,0.001,0.021,14.05,1.27,0.005,7.96,2.36,0.01,0.43,0.01,0.4475734583718598,0
23.5,6.5,7.15,1.0,302.5,0.7178397931503169,5.707110264748875,6.406879986069314,4.1588830833596715,13.07422703,7.657991236998258,236.9608892461628,14245.78912129943,6.28906485943393,373.1653628100853,416.62418891074776,10.464238582078508,85.85276860502765,2.437296287559579,1,2.01,0.04,2.47,0.004,6.55,0.06,0.67,0.63,0.48,0.003,0.007,9.35,1.32,0.002,14.91,6.35,0.09,0.17,0.07,0.39436149646557384,0
27.0,7.3,7.55,2.1,875.0,0.7178397931503169,6.406879986069314,7.467942332285852,4.448516375942715,17.46242295,8.322986672402298,207.25246223156424,28049.646283166327,8.827061283189618,297.81308453289193,358.725868777638,18.70927336873052,60.91142039439827,4.052135727552661,1,1.72,0.02,0.23,0.004,6.76,0.28,0.36,0.45,0.79,0.79,0.198,7.1,1.36,0.008,12.99,1.1,0.0,0.33,0.06,0.40758401088409046,0
27.0,7.25,7.75,1.65,58.5,0.5007752879124893,3.8918202981106265,4.770684624465665,6.064947323867785,85.5655961,5.934279093094346,223.8581252130612,23249.653834296078,4.602849947565755,333.7757766108135,277.3845373236033,11.366863419384686,66.62394365100316,5.217895023653352,1,2.18,0.04,3.61,0.001,1.66,0.33,1.68,0.48,0.62,0.62,0.147,17.79,1.49,0.004,34.46,1.38,0.1,0.28,0.02,0.6109144294922485,0
27.5,1.7,7.7,27.0,567.5,0.22314355131420976,5.173320876373351,7.035268599281097,7.64826303090192,416.0789422,9.80272078232571,98.7716435320576,27357.456744580348,9.218150392671168,323.1990765186457,512.4287308410497,14.168933512645708,59.45443977025941,2.764633881427262,1,4.38,0.01,1.22,0.003,3.5,0.1,1.32,0.87,0.61,0.61,0.174,12.48,1.09,0.009,24.76,2.6,0.06,0.05,0.09,1.6011053405140654,1
27.5,6.75,7.95,7.55,190.0,0.6151856390902334,4.135166556742356,5.942799375126701,6.506531165131227,133.0976285,6.101955230748901,215.26808956209203,15976.926225079347,8.857160043515526,308.48269542902284,417.84355271672825,13.147279495872397,62.50564152969258,3.5355963295430235,1,1.75,0.02,1.95,0.003,7.16,0.15,1.04,0.58,0.5,0.5,0.106,14.85,1.82,0.005,55.86,4.25,0.03,0.24,0.01,0.7542853055675677,0
27.5,6.7,7.85,2.5,111.0,0.8109302162163288,4.182050142641207,5.407171771460119,6.541751239754887,137.6697825,4.997770601283687,280.08241070652804,26849.194735446832,6.130756541740465,374.2329605843208,297.611540021754,15.571570956087156,70.5602746097244,3.4046329060198497,1,1.89,0.04,0.07,0.002,6.04,0.68,0.07,0.13,0.44,0.008,0.019,12.39,1.03,0.003,38.64,5.43,0.02,0.1,0.04,0.769183279045249,0
27.5,7.6,7.25,0.85,23.75,0.18232155679395465,1.0647107369924282,3.8815637979434374,6.115892125483034,89.93232762,4.815766790717072,217.6870931635101,16392.135068872325,7.461170474153534,278.7422963817948,481.4808282952956,15.517296303602905,77.69337360386982,4.37522381127182,1,2.9,0.01,2.8,0.003,6.47,0.08,0.85,1.16,0.36,0.005,0.067,15.29,1.89,0.01,54.05,6.47,0.09,0.48,0.01,0.6221140906258603,0
27.5,0.8,7.95,123.5,512.5,0.3293037471426004,5.906723318652891,6.933423025730715,7.731711399653496,456.1776881,6.548020558130832,278.5851051769885,25508.38694882565,6.749377795488941,366.8715020205729,497.3217528000844,16.563166510560848,79.32367839549264,3.6118603716661046,1,3.73,0.02,0.25,0.004,6.99,0.61,1.67,1.19,0.86,0.86,0.132,1.2,1.26,0.009,27.75,3.12,0.09,0.05,0.03,1.7220552290627862,1
28.0,7.3,8.0,1.85,135.0,0.5007752879124893,4.276666119016055,5.602118820879701,5.796057750765372,65.51098198,13.175401724233025,47.432,19237.949676491447,8.907019729031202,375.1473147568442,500.2459518438111,12.083895646926578,66.39629294676803,4.106924490038661,1,2.97,0.01,0.96,0.008,1.37,0.65,0.72,0.57,0.37,0.007,0.153,15.0,1.59,0.003,0.58,2.14,0.1,0.49,0.09,0.550696809217628,0
30.5,0.0,7.5,32.5,2850.0,0.3001045924503381,6.018593214496234,8.648396877031582,7.580954821732386,389.3172014,6.618010905584669,233.66163585289263,19598.86073972567,4.70104934575262,432.5563849636954,401.669790618845,11.766146433845847,73.19192050782036,4.437695749140042,1,3.85,0.02,0.01,0.005,7.75,0.06,0.28,0.28,0.19,0.0,0.137,18.51,1.36,0.009,18.1,6.93,0.1,0.26,0.02,1.521268422719048,1
28.0,7.0,8.35,1.4,35.5,0.262364264467491,2.4423470353692043,4.276666119016055,5.5053315359323625,49.03345025,7.788054732605206,212.69145728305188,29879.06014610585,6.998961533138952,360.6682590490468,359.5690815109252,14.828743036705646,83.85633634225002,3.3687572170739832,1,2.32,0.05,2.69,0.009,3.47,0.4,1.71,1.4,0.95,0.95,0.025,9.35,1.76,0.007,13.09,6.07,0.04,0.19,0.08,0.49977560264399146,0
27.0,7.35,8.05,0.95,12.25,0.09531017980432487,1.3609765531356006,3.2386784521643803,5.930918047239948,74.80810591,5.191834327140628,211.09418477114804,14866.103863221915,7.23869130092435,323.10928513649435,388.7165795048576,17.780000111166657,83.50540623227637,3.859800939300224,1,3.95,0.04,0.73,0.007,7.17,0.01,0.7,1.43,0.35,0.004,0.188,9.23,1.84,0.002,2.43,5.26,0.06,0.47,0.03,0.5761823624182739,0
20.4,7.4,7.8,1.55,21.5,0.6151856390902334,1.9315214116032138,3.784189633918261,5.652489180268651,56.78297677,5.626339528125955,230.8579827708692,14442.41887543212,5.210368684159841,333.7757766108135,346.553206388495,11.368702444786322,43.19518162723674,1.94331877663582,1,2.06,0.04,1.81,0.001,2.16,0.55,0.56,1.29,0.64,0.64,0.18,3.01,1.2,0.008,53.73,0.3,0.09,0.01,0.09,0.5251705419805951,0
18.6,7.45,7.75,1.6,23.75,0.6678293725756554,2.128231705849268,3.8815637979434374,7.155396301896734,253.8031526,6.869638941459091,251.2934475373417,21728.821295296457,8.803174745405899,279.7768565455964,539.466876868315,12.994140000006157,56.40970791971599,4.72670245351097,1,2.22,0.01,2.38,0.009,6.68,0.8,1.07,1.35,0.39,0.003,0.113,14.25,1.24,0.003,22.17,5.82,0.06,0.36,0.04,1.1168475132958333,1
23.0,6.85,7.85,1.8,25.75,0.37156355643248307,2.388762789235098,3.960813169597578,5.503296947234575,48.93551543,9.058628424072683,155.35755713289635,15737.46893784722,7.251978855273583,343.2339769805977,463.3892559930158,17.85447001822547,83.17518933638533,3.652134470079709,1,3.84,0.01,3.89,0.004,1.48,0.18,0.66,0.88,0.68,0.68,0.113,17.85,1.99,0.002,13.46,5.33,0.01,0.38,0.05,0.5001365870180419,0
22.5,7.65,8.2,1.1,21.0,0.36810932156439546,1.0296194171811581,3.7612001156935624,5.511410582008745,49.33120149,7.29188832527326,127.54429714087505,27784.04848396934,9.754475933171076,247.33541192889663,439.6493286195821,17.28504169383274,59.55632952162504,5.328712788466374,1,3.97,0.02,2.3,0.008,1.09,0.4,1.17,1.31,0.57,0.57,0.109,6.07,1.99,0.007,4.89,2.38,0.05,0.22,0.02,0.5013045425157882,0
22.5,7.5,8.2,1.3,19.75,0.6151856390902334,1.0296194171811581,3.7013019741124933,5.867883485336628,70.33998169,7.275908773683996,175.22037648489427,22644.766347518867,7.886854526878826,293.3098536568155,373.3456925750202,17.41168255296833,56.79928677247695,5.062297798479729,1,4.44,0.03,3.01,0.003,0.57,0.32,0.29,0.67,0.65,0.65,0.155,10.7,1.84,0.01,27.31,5.15,0.04,0.32,0.07,0.5658846356016087,0
23.0,7.75,8.15,1.2,20.25,0.5007752879124893,1.0296194171811581,3.7256934272366524,5.750984076140496,62.60988459,6.512737123980129,229.26386100755585,22475.046873480987,12.580026491367864,192.0335916758116,479.5012785933446,9.98346239180904,66.66857615209304,4.612963629350583,1,3.73,0.04,0.17,0.008,1.87,0.69,1.49,0.75,0.66,0.66,0.099,10.1,1.67,0.007,40.92,6.53,0.02,0.07,0.09,0.541984502312703,0
20.25,7.7,7.8,1.45,21.5,0.5877866649021191,2.0014800002101243,3.784189633918261,5.560681631015528,51.83730326,7.207886781343905,175.87029407292718,35804.29261340407,8.066059052365775,320.102172631951,468.56282875663646,16.164091274037276,71.1466606777528,3.762741072399466,1,2.71,0.05,0.46,0.005,4.6,0.04,0.29,1.28,0.96,0.96,0.04,10.54,1.27,0.003,10.82,7.74,0.09,0.4,0.07,0.5101507660956158,0
25.0,8.4,8.0,1.65,158.5,1.1939224684724346,2.3978952727983707,5.762051382780177,6.840011626895618,185.4410995,7.080794504276835,156.52063479849775,16146.15711220508,6.629599183312762,352.35343088747163,629.2812475471133,13.50768846415275,42.34016996385956,3.772919264661592,1,3.24,0.03,0.51,0.003,5.67,0.68,1.25,0.29,0.78,0.78,0.112,2.44,1.23,0.006,6.7,3.04,0.07,0.32,0.06,0.9148548356362137,0
23.0,7.45,8.3,1.0,22.0,0.5306282510621704,1.0296194171811581,3.8066624897703196,5.738183901373533,61.81056201,5.324941855611651,280.08965491445105,35344.658047005905,13.043806107761023,180.20674636482343,392.4214958041848,10.50481954758385,55.084667854857926,4.427137925692965,1,2.96,0.01,0.37,0.009,4.01,0.16,1.34,0.36,0.84,0.84,0.07,8.5,1.13,0.007,47.44,4.78,0.09,0.09,0.05,0.5397630923166478,0
24.5,8.0,8.0,2.15,617.5,1.3123786781697224,3.2771447329921766,7.119635638017636,6.933423025730715,203.5918835,7.082300649174803,169.4689272555765,29846.719056712125,5.443386888459755,350.40184898110226,353.030380268577,18.959534377575096,30.389096114304888,3.485577388223123,1,3.85,0.01,1.11,0.007,3.74,0.41,0.85,0.82,0.9,0.9,0.154,13.5,1.85,0.009,29.96,4.47,0.03,0.19,0.0,0.9700366071741645,0
25.0,8.65,8.0,2.15,552.5,2.1972245773362196,4.04305126783455,7.00850518208228,5.808142489980444,67.02740877,5.334183579602803,224.78793617826972,28897.491527401453,6.048524614023226,333.7757766108135,360.1791772943006,12.24734355826115,67.15475112774594,5.091357101284415,1,2.91,0.03,0.68,0.007,5.06,0.47,1.21,1.09,0.77,0.77,0.158,1.67,1.03,0.004,1.09,0.89,0.05,0.04,0.08,0.5654272022720134,0
22.5,7.1,8.25,1.1,20.75,0.6678293725756554,2.388762789235098,3.7495040759303713,5.702114417555504,59.65083017,10.761897799889317,81.7108952702466,25999.953669432594,8.477393872457034,318.42724084571626,392.70408181841583,12.716350142148713,52.24697244385633,4.661798516052168,1,3.44,0.01,2.19,0.001,0.75,0.39,0.76,0.24,0.28,0.007,0.027,3.77,1.78,0.001,1.17,3.75,0.07,0.02,0.06,0.534099889628965,0
22.5,7.35,8.2,1.2,21.75,0.5596157879354227,1.0296194171811581,3.7954891891721947,5.840641657373398,68.44322866,6.286806948436977,258.30005161775443,13777.37619108904,7.483257698182117,328.68064962605115,563.4347751029119,16.460836876715575,73.51665351167088,4.1048632751894125,1,4.41,0.01,0.39,0.004,7.55,0.33,1.34,1.43,0.37,0.007,0.152,13.18,1.66,0.005,25.93,2.52,0.05,0.23,0.03,0.5598555090390872,0
20.15,7.6,7.75,1.45,0.0,0.5877866649021191,1.0296194171811581,0.0,5.641907070938114,56.18380094,9.79455869937693,129.87095837698382,20682.73174245486,9.390842592507877,291.980083478375,427.123948431111,11.853228088627532,78.7114694303526,2.9454187377034105,1,2.2,0.04,1.37,0.006,0.76,0.85,0.39,1.47,0.58,0.58,0.154,2.3,1.79,0.002,25.43,0.59,0.0,0.33,0.04,0.3232065042236003,0
20.05,7.15,7.95,1.5,12.5,0.5306282510621704,1.589235205116581,3.258096538021482,7.343426229147367,306.1935707,8.210443565143713,167.10219152011487,13933.085360107943,10.422841783337924,243.48594183486807,391.06887363378047,13.747057680225566,61.05821028553092,4.976055159693945,1,1.14,0.01,1.07,0.007,1.77,0.76,1.72,1.07,0.96,0.96,0.119,11.04,1.98,0.005,11.2,2.18,0.02,0.15,0.02,1.2732331668522023,1
18.6,7.5,7.75,1.6,19.5,0.5306282510621704,1.8562979903656263,3.6888794541139363,5.715381610499553,60.42765041,6.9417194379777,173.33438935151418,20111.82125592225,6.697194091092364,333.7757766108135,374.4853324156397,19.93748613178775,66.39629294676803,4.563183171238155,1,0.0,0.03,1.46,0.007,3.61,0.26,1.86,0.42,0.15,0.003,0.115,5.58,1.97,0.005,17.72,6.36,0.06,0.27,0.06,0.5356097970584729,0
18.7,7.5,7.7,1.6,22.5,0.6418538861723948,2.186051276738094,3.828641396489095,5.786897381366708,64.89609231,10.356118827208377,136.3237517489284,48621.56395153603,9.158703902851247,327.92275104512413,365.7202915004255,17.97556383516246,77.35985434424164,4.201849441297085,1,1.14,0.04,3.81,0.003,1.63,0.58,1.35,1.06,0.22,0.007,0.069,11.78,1.55,0.005,32.91,2.78,0.07,0.16,0.03,0.5496967797233078,0
25.5,7.5,7.75,1.6,22.0,0.4700036292457356,1.0296194171811581,3.8066624897703196,6.003887067106539,80.51133321,7.958984291884183,171.48362468653875,23625.813886131746,9.537735147164778,259.9799661706749,327.62388101792124,16.117110461678863,107.75404263860524,4.698007916123446,1,0.09,0.04,3.16,0.007,5.61,0.2,1.58,0.15,0.72,0.72,0.013,8.83,1.22,0.008,8.7,3.22,0.06,0.07,0.09,0.5955547988188957,0
24.5,8.5,8.2,1.75,540.75,1.1786549963416462,3.5085558999826545,6.987028459876645,5.545177444479562,51.2431362,3.882631081313793,243.80794967931612,7751.809491098833,0.5303512946996154,333.7757766108135,341.2911163126418,12.990591990739858,60.10996798389266,3.734001386870361,1,2.9,0.05,0.77,0.003,3.33,0.3,1.09,1.35,0.38,0.006,0.13,18.06,1.29,0.01,0.31,6.33,0.05,0.06,0.07,0.5119103740669458,0
25.6,5.7,7.85,1.6,19.5,0.7419373447293773,2.388762789235098,3.6888794541139363,5.991464547107982,79.5219365,5.671773833095615,216.0428111329883,15949.153179175562,7.500573232707446,333.7757766108135,372.5352427667598,17.895723720642764,77.45788496183523,3.833159745782932,1,1.35,0.001,1.81,0.007,2.74,0.04,0.4,1.16,0.87,0.87,0.126,17.99,1.12,0.008,49.18,7.15,0.03,0.18,0.08,0.5942157264777979,0
18.95,7.4,7.75,1.75,22.75,0.6678293725756554,2.0014800002101243,3.8394523125933104,5.869296913133774,70.44429218,10.003300539211928,143.09428542421367,46113.957485317245,12.912186637308174,333.7757766108135,574.555041307426,16.9633097764721,36.76767070116618,4.746381859076648,1,2.37,0.03,3.38,0.001,1.98,0.78,1.18,0.07,0.77,0.77,0.042,16.71,1.32,0.009,50.66,1.07,0.05,0.16,0.06,0.5665137121580807,0
19.05,7.0,7.65,2.0,20.5,0.6418538861723948,2.0014800002101243,3.7376696182833684,7.720017940432244,446.0660539,6.552847474374976,198.8069396513827,34006.42073313584,8.691206175159937,274.90435120291863,477.1639067796365,14.369630090209853,78.17306258634733,4.687986155246704,1,0.13,0.04,2.83,0.006,0.49,0.25,0.31,1.29,0.56,0.56,0.026,17.08,1.58,0.002,53.96,0.98,0.02,0.21,0.08,1.6935932886051208,1
23.5,7.1,8.1,1.0,20.5,0.5877866649021191,1.0296194171811581,3.7376696182833684,5.82452409235233,67.34437142,7.628552723143854,156.79369424379345,26244.036907954305,8.337610433523373,255.04319358074315,495.9669861271219,13.633974380958476,65.60484124722676,4.182057147919716,1,3.93,0.01,0.52,0.004,1.6,0.61,0.84,0.55,0.78,0.78,0.118,5.55,1.62,0.003,55.41,2.44,0.04,0.04,0.07,0.5567247390678832,0
28.0,6.95,7.85,0.37,28.0,0.10885440491208209,3.258096538021482,4.04305126783455,5.643678550586496,56.18119136,4.790840540243071,268.720881226567,17862.3690025893,4.5545736271835455,377.2411613367027,608.8468563126532,10.806313106364485,83.70223598882292,3.258858945031528,1,4.07,0.001,3.07,0.004,6.56,0.18,0.33,0.22,0.31,0.008,0.163,11.01,1.1,0.007,19.37,3.14,0.04,0.38,0.06,0.5203254362195898,0
28.0,6.9,7.95,0.6,27.75,0.1397619423751587,3.1780538303479458,4.034240638152395,5.616771097666572,54.71131534,7.710959938844849,181.93812564611977,6552.626314154267,5.389248620834634,390.5963919764623,516.2840828595396,17.01078491025436,58.24173419085486,4.288946820394494,1,3.97,0.03,3.68,0.008,6.78,0.12,1.44,0.63,0.23,0.004,0.162,15.63,1.81,0.003,29.28,7.28,0.02,0.24,0.02,0.5160958718937843,0
25.0,7.4,7.7,0.55,60.75,0.4054651081081644,2.772588722239781,4.808111029984782,5.659482215759621,57.11477523,8.291299005968142,211.21703429690413,20008.13495738684,8.76787503481929,275.7673210671818,475.9091298984672,12.614668895286345,66.61298363412858,3.4247019206523897,1,1.44,0.03,1.68,0.006,3.04,0.19,0.66,0.59,0.65,0.65,0.194,14.03,1.53,0.008,21.67,6.36,0.09,0.4,0.04,0.5249090127818009,0
28.0,6.75,7.9,0.7,35.0,0.0,3.332204510175204,4.2626798770413155,7.361057716504462,311.5451069,6.193170101205059,225.68342182130323,12883.726495777477,4.73936011678666,333.7757766108135,389.4059776465183,14.560135796918814,76.45781594495153,3.466645288112605,1,3.89,0.01,2.28,0.008,1.26,0.04,0.14,0.77,0.24,0.003,0.062,13.59,1.98,0.005,51.76,0.99,0.08,0.49,0.08,1.2861075322433009,1
28.5,6.5,7.95,0.9,140.0,0.0,4.388257184424518,5.638354669333745,9.134862230800225,1834.54911,9.032660579144682,121.44144151263784,15618.170247930504,6.157490739246978,372.92745570034015,390.6572261202914,15.030315106001751,63.12561699518415,4.927218272272612,1,2.09,0.001,1.68,0.004,5.95,0.02,1.15,0.53,0.66,0.66,0.088,7.76,1.61,0.001,24.8,5.66,0.0,0.17,0.02,5.855474302446161,1
